CASE_NUMBER;CASE_STATUS;CASE_SUBMITTED;DECISION_DATE;VISA_CLASS;EMPLOYMENT_START_DATE;EMPLOYMENT_END_DATE;EMPLOYER_NAME;EMPLOYER_BUSINESS_DBA;EMPLOYER_ADDRESS;EMPLOYER_CITY;EMPLOYER_STATE;EMPLOYER_POSTAL_CODE;EMPLOYER_COUNTRY;EMPLOYER_PROVINCE;EMPLOYER_PHONE;EMPLOYER_PHONE_EXT;AGENT_REPRESENTING_EMPLOYER;AGENT_ATTORNEY_NAME;AGENT_ATTORNEY_CITY;AGENT_ATTORNEY_STATE;JOB_TITLE;SOC_CODE;SOC_NAME;NAICS_CODE;TOTAL_WORKERS;NEW_EMPLOYMENT;CONTINUED_EMPLOYMENT;CHANGE_PREVIOUS_EMPLOYMENT;NEW_CONCURRENT_EMPLOYMENT;CHANGE_EMPLOYER;AMENDED_PETITION;FULL_TIME_POSITION;PREVAILING_WAGE;PW_UNIT_OF_PAY;PW_WAGE_LEVEL;PW_SOURCE;PW_SOURCE_YEAR;PW_SOURCE_OTHER;WAGE_RATE_OF_PAY_FROM;WAGE_RATE_OF_PAY_TO;WAGE_UNIT_OF_PAY;H1B_DEPENDENT;WILLFUL_VIOLATOR;SUPPORT_H1B;LABOR_CON_AGREE;PUBLIC_DISCLOSURE_LOCATION;WORKSITE_CITY;WORKSITE_COUNTY;WORKSITE_STATE;WORKSITE_POSTAL_CODE;ORIGINAL_CERT_DATE
I-200-16321-187189;CERTIFIED;42690.0;42696.0;H-1B;42856.0;43952.0;COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION;;211 QUALITY CIRCLE;COLLEGE STATION;TX;77845;UNITED STATES OF AMERICA;;2019661249;;N;,;;;SYSTEMS ANALYST JC65;15-1121;COMPUTER SYSTEMS ANALYST;541512;30.0;6.0;9.0;0.0;0.0;6.0;9.0;Y;47154.0;Year;Level I;OES;2016;OFLC ONLINE DATA CENTER;60000.0;0.0;Year;Y;N;Y;;;ATLANTA;FULTON;GA;30339;
I-200-17065-958165;CERTIFIED;42801.0;42807.0;H-1B;42807.0;43373.0;BALYASNY ASSET MANAGEMENT, L.P.;;181 WEST MADISON STREET;CHICAGO;IL;60602;UNITED STATES OF AMERICA;;3124992999;;Y;HENNER, JANET;NEW YORK;NY;ANALYST;13-2051;FINANCIAL ANALYSTS;5239;1.0;0.0;0.0;0.0;0.0;1.0;0.0;Y;154003.0;Year;Level IV;OES;2016;OFLC ONLINE DATA CENTER;175000.0;0.0;Year;N;N;NA;;;NEW YORK;NEW YORK;NY;10153;
I-200-17086-437765;CERTIFIED;42821.0;42825.0;H-1B;42988.0;44083.0;VELAGA ASSOCIATES, INC;;246 MOON CLINTON ROAD, SUITE 102;CORAOPOLIS;PA;15108;UNITED STATES OF AMERICA;;4122621370;;N;,;;;SOFTWARE DEVELOPER;15-1132;SOFTWARE DEVELOPERS, APPLICATIONS;541611;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;89710.0;Year;Level II;OES;2016;OFLC ONLINE DATA CENTER;92000.0;0.0;Year;Y;N;Y;Y;;BILLERICA;MIDDLESEX;MA;01821;
I-200-17047-195932;CERTIFIED;42796.0;42802.0;H-1B;42979.0;44074.0;FRESH DIRECT LLC;N/A;23-30 BORDEN AVENUE;LONG ISLAND CITY;NY;11101;UNITED STATES OF AMERICA;;7189281206;;Y;GALEANO, HECTOR;MIAMI;FL;BUSINESS INTELLIGENCE MANAGER;15-1199;COMPUTER OCCUPATIONS, ALL OTHER;445110;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;53165.0;Year;Level I;OES;2016;OFLC ONLINE DATA CENTER;53165.0;82000.0;Year;N;N;NA;Y;;LONG CITY ISLAND;QUEENS;NY;11101;
I-200-17264-753647;CERTIFIED;43000.0;43006.0;H-1B;43004.0;43738.0;ERP ANALYSTS, INC;;425 METRO PLACE NORTH;DUBLIN;OH;43017;;;;;;,;;;PEOPLESOFT DEVELOPER;15-1132;SOFTWARE DEVELOPERS, APPLICATIONS;541512;1.0;0.0;0.0;0.0;0.0;0.0;1.0;Y;65645.0;Year;;OES;2017;OFLC ONLINE DATA CENTER;75000.0;0.0;Year;Y;N;Y;;;NEW ORLEANS;ORLEANS;LA;70113;
I-200-17075-288743;CERTIFIED;42810.0;42816.0;H-1B;42979.0;44075.0;MYAPPSHUB LLC;;400 E. ROYAL LANE, SUITE 290;IRVING;TX;75039;UNITED STATES OF AMERICA;USA;9799991198;;N;,;;;PROGRAMMER ANALYST;15-1121;COMPUTER SYSTEMS ANALYSTS;541511;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;62754.0;Year;Level I;OES;2016;OFLC ONLINE DATA CENTER;68411.0;0.0;Year;N;N;;Y;;IRVING;DALLAS;TX;75039;
I-200-17018-703543;CERTIFIED;42753.0;42759.0;H-1B;42862.0;43957.0;MICROSOFT CORPORATION;;1 MICROSOFT WAY;REDMOND;WA;98052;UNITED STATES OF AMERICA;;4258828080;;N;,;;;SOFTWARE ENGINEER;15-1132;SOFTWARE DEVELOPERS, APPLICATIONS;51121;1.0;0.0;1.0;0.0;0.0;0.0;0.0;Y;106101.0;Year;Level II;OES;2016;OFLC ONLINE DATA CENTER;129060.0;0.0;Year;N;N;NA;;;REDMOND;KING;WA;98052;
I-200-17067-739412;CERTIFIED;42802.0;42808.0;H-1B;42979.0;44074.0;EGEN SOLUTIONS, INC.;;40 SHUMAN BLVD.;NAPERVILLE;IL;60563;UNITED STATES OF AMERICA;;6308701935;;Y;FREIJY, LEILA;TROY;MI;DATABASE ADMINISTRATOR;15-1141;DATABASE ADMINISTRATORS;541511;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;85405.0;Year;Level III;Other;2016;OFLC ONLINE DATA CENTER;124800.0;0.0;Year;Y;N;Y;Y;;ATLANTA;DEKLAB;GA;30319;
I-200-17192-012099;CERTIFIED;42927.0;42933.0;H-1B;42935.0;44030.0;GEOMATRIX SOFTWARE SERVICES, INC.;;210 EAST HIGH STREET;BOUND BROOK;NJ;08805;;;;;;,;;;PROGRAMMER ANALYST;15-1131;COMPUTER PROGRAMMERS;541512;1.0;0.0;0.0;0.0;0.0;1.0;0.0;Y;78811.0;Year;;OES;2017;OFLC ONLINE DATA CENTER;80000.0;0.0;Year;Y;N;Y;Y;;COLLIERVILLE;SHELBY;TN;38017;
I-200-17254-031742;CERTIFIED;42989.0;42993.0;H-1B;42989.0;44079.0;INFINITY METHODS CORP;;202 SILOAM ROAD;EASLEY;SC;29642;;;;;;,;;;IT BUSINESS ANALYST;15-1121;COMPUTER SYSTEMS ANALYSTS;541511;1.0;0.0;0.0;0.0;0.0;0.0;1.0;Y;84718.0;Year;;OES;2017;OFLC ONLINE DATA CENTER;85000.0;0.0;Year;Y;N;Y;Y;;REDMOND;KING;WA;98052;
I-200-17052-496486;CERTIFIED;42787.0;42793.0;H-1B;42967.0;44062.0;ALTAIR PRODUCTDESIGN, INC.;;1820 E. BIG BEAVER ROAD;TROY;MI;48083;UNITED STATES OF AMERICA;;2486142400;275;Y;FREIJY, LEILA;TROY;MI;VALIDATION ENGINEER;17-2141;MECHANICAL ENGINEERS;541330;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;30.12;Hour;Level I;Other;2016;OFLC ONLINE DATA CENTER;32.65;0.0;Hour;Y;N;Y;Y;;PONTIAC;OAKLAND;MI;48340;
I-200-17027-188890;CERTIFIED;42762.0;42768.0;H-1B;42943.0;44038.0;TECH MAHINDRA (AMERICAS),INC.;;4965 PRESTON PARK BOULEVARD;PLANO;TX;75093;UNITED STATES OF AMERICA;;9729912900;;N;,;;;BUSINESS ANALYST;13-1111;MANAGEMENT ANALYSTS;541511;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;62671.0;Year;Level II;OES;2016;OFLC ONLINE DATA CENTER;62671.0;0.0;Year;Y;N;Y;Y;;OFALLON;ST CHARLES;MO;63368;
I-200-16313-731581;CERTIFIED;42683.0;42690.0;H-1B;42863.0;43958.0;TWITTER, INC.;;1355 MARKET STREET;SAN FRANCISCO;CA;94103;UNITED STATES OF AMERICA;;4084312582;;Y;ANNAND, CHRISTINE;ARLINGTON;VA;SOFTWARE ENGINEER I;15-1132;SOFTWARE DEVELOPERS, APPLICATIONS;541511;30.0;30.0;0.0;0.0;0.0;0.0;0.0;Y;70221.0;Year;Level I;OES;2016;OFLC ONLINE DATA CENTER;70221.0;0.0;Year;N;N;NA;;;NEW YORK;NEW YORK;NY;10011;
I-200-17071-091636;CERTIFIED;42807.0;42811.0;H-1B;42989.0;44084.0;XEROS, INC.;;250 COMMERCIAL STREET;MANCHESTER;NH;03101;UNITED STATES OF AMERICA;;6033612113;;Y;WILSON, MARIAH;BOSTON;MA;SENIOR FINANCIAL ANALYST;13-2011;ACCOUNTANTS AND AUDITORS;335224;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;76003.0;Year;Level III;OES;2016;OFLC ONLINE DATA CENTER;85000.0;0.0;Year;N;N;NA;;;MANCHESTER;HILLSBOROUGH;MA;03101;
I-200-17173-443798;CERTIFIED;42908.0;42914.0;H-1B;42912.0;44007.0;UNICORN TECHNOLOGIES, LLC;;4080 MCGINNIS FERRY ROAD;ALPHARETTA;GA;30005;UNITED STATES OF AMERICA;;8558446880;303;N;,;;;COMPUTER SYSTEM ANALYST;15-1121;COMPUTER SYSTEMS ANALYSTS;541512;1.0;0.0;0.0;0.0;0.0;0.0;1.0;Y;74006.0;Year;Level II;OES;2017;OFLC ONLINE DATA CENTER;78000.0;0.0;Year;Y;N;Y;Y;;CHICAGO;COOK;IL;60602;
I-200-17133-781702;CERTIFIED;42868.0;42873.0;H-1B;42868.0;43963.0;TECH MAHINDRA (AMERICAS),INC.;;4965 PRESTON PARK BOULEVARD;PLANO;TX;75093;UNITED STATES OF AMERICA;;9729912900;;N;,;;;COMPUTER ANALYST;15-1121;COMPUTER SYSTEMS ANALYSTS;541511;1.0;0.0;0.0;0.0;0.0;0.0;1.0;Y;68724.0;Year;Level II;OES;2016;OFLC ONLINE DATA CENTER;68724.0;0.0;Year;Y;N;Y;Y;;AUSTIN;TRAVIS;TX;78701;
I-200-17062-933131;CERTIFIED;42802.0;42808.0;H-1B;42979.0;44075.0;SAP LABS, LLC;;3410 HILLVIEW AVE;PALO ALTO;CA;94304;UNITED STATES OF AMERICA;;6508494000;;Y;SHAH, RAHUL;MATAWAN;NJ;DEVELOPMENT EXPERT;15-1132;SOFTWARE DEVELOPERS, APPLICATIONS;54151;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;121219.0;Year;N/A;Other;2016;2016 US MBD MERCER BENCHMARK DATABASE MERCER/GARTNER INFO TECH SURVEY;145854.0;0.0;Year;N;N;NA;;;PALO ALTO;SANTA CLARA;CA;94304;
I-200-17062-387754;CERTIFIED;42802.0;42808.0;H-1B;42948.0;44043.0;HCL AMERICA, INC.;N/A;330 POTRERO AVENUE;SUNNYVALE;CA;94085;UNITED STATES OF AMERICA;N/A;4087330480;;Y;ANNICELLI, SAPNA;BOSTON;MA;PROGRAMMER ANALYST - II;15-1131;COMPUTER PROGRAMMERS;541511;5.0;5.0;0.0;0.0;0.0;0.0;0.0;Y;75733.0;Year;Level II;OES;2016;OFLC ONLINE DATA CENTER;75733.0;0.0;Year;Y;N;Y;;;SAN ANTONIO;BEXAR;TX;78288;
I-200-16343-152015;CERTIFIED;42712.0;42718.0;H-1B;42712.0;43800.0;INFINITY METHODS CORP;;202 SILOAM ROAD;EASLEY;SC;29642;UNITED STATES OF AMERICA;;4086651916;;N;,;;;PROGRAMMER ANALYST;15-1131;COMPUTER PROGRAMMERS;541511;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;52229.0;Year;Level I;OES;2016;OFLC ONLINE DATA CENTER;60000.0;0.0;Year;N;N;NA;Y;;SUNNYVALE;SANTA CLARA;CA;94089;
I-200-17020-343719;CERTIFIED;42755.0;42761.0;H-1B;42938.0;44033.0;TECH MAHINDRA (AMERICAS),INC.;;4965 PRESTON PARK BOULEVARD;PLANO;TX;75093;UNITED STATES OF AMERICA;;9729912900;;N;,;;;COMPUTER PROGRAMMER;15-1131;COMPUTER PROGRAMMERS;541511;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;67892.0;Year;Level II;OES;2016;OFLC ONLINE DATA CENTER;67892.0;0.0;Year;Y;N;Y;Y;;RICHARDSON;DALLAS;TX;75081;
I-200-16349-185804;CERTIFIED-WITHDRAWN;42718.0;42898.0;H-1B;42718.0;43812.0;TEXAS A&M ENGINEERING EXPERIMENT STATION, PART OF TAMUS ENGINEERING PR;;3467 TAMU;COLLEGE STATION;TX;77843-3467;UNITED STATES OF AMERICA;;9794587696;;Y;MURUR, SHILPA;COLLEGE STATION;TX;TEES ASSISTANT RESEARCH PROFESSOR;17-2199;ENGINEERS, ALL OTHER;54171;1.0;0.0;0.0;0.0;0.0;0.0;1.0;Y;43555.0;Year;Level I;OES;2016;OFLC ONLINE DATA CENTER;93600.0;0.0;Year;N;N;NA;;;COLLEGE STATION;BRAZOS;TX;77843;42724.0
I-200-17101-511911;CERTIFIED;42838.0;42844.0;H-1B;42985.0;44080.0;TONGFANG GLOBAL, INC.;;1550 VALLEY VISTA DRIVE;DIAMOND BAR;CA;91765;UNITED STATES OF AMERICA;;9098606900;;Y;ZHANG, DAQIN;ARCADIA;CA;SUPPLY CHAIN AND LOGISTICS ANALYST;13-1081;LOGISTICIANS;423620;1.0;0.0;1.0;0.0;0.0;0.0;0.0;Y;27.74;Hour;Level I;OES;2016;OFLC ONLINE DATA CENTER;27.74;0.0;Hour;N;N;NA;Y;;DIAMOND BAR;LOS ANGELES;CA;91765;
I-200-17087-657627;CERTIFIED;42822.0;42828.0;H-1B;42998.0;44093.0;MEGAN SOFT, INC.;;17177 N. LAUREL PARK DR.;LIVONIA;MI;48152;UNITED STATES OF AMERICA;;2483966252;;Y;HURST, KRISTA;TROY;MI;SALES MANAGER;11-2022;SALES MANAGERS;541511;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;41.5;Hour;Level I;OES;2016;OFLC ONLINE DATA CENTER;42.0;0.0;Hour;Y;N;Y;;;LIVONIA;WAYNE;MI;48152;
I-200-17100-659528;CERTIFIED;42835.0;42839.0;H-1B;42840.0;43936.0;GROCERY DELIVERY E-SERVICES USA, INC.;HELLOFRESH;40 WEST 25TH STREET;NEW YORK;NY;10010;UNITED STATES OF AMERICA;N/A;2012758504;;Y;KATONA, DAVID;NEW YORK;NY;GLOBAL DIRECTOR SUPPLY CHAIN MANAGEMENT;11-3071;TRANSPORTATION, STORAGE, AND DISTRIBUTION MANAGERS;45411;1.0;0.0;0.0;1.0;0.0;0.0;0.0;N;47.42;Hour;Level II;OES;2016;OFLC ONLINE DATA CENTER;65.0;0.0;Hour;N;N;NA;Y;;NEW YORK;NEW YORK;NY;10010;
I-200-15357-997413;CERTIFIED-WITHDRAWN;42361.0;42881.0;H-1B;42373.0;43468.0;UNIVERSITY OF NEW ORLEANS;;2000 LAKESHORE DRIVE;NEW ORLEANS;LA;70148;UNITED STATES OF AMERICA;;5042806989;;Y;KIMBRELL, ELAINE;METAIRIE;LA;POSTDOCTORAL RESEARCH ASSOCIATE;17-2081;ENVIRONMENTAL ENGINEERS;611310;1.0;0.0;0.0;0.0;0.0;1.0;0.0;Y;47611.0;Year;Level I;OES;2015;OFLC ONLINE DATA CENTER;50000.0;0.0;Year;N;N;;Y;;NEW ORLEANS;ORLEANS;LA;70148;42368.0
I-200-17110-710406;CERTIFIED;42898.0;42902.0;H-1B;43080.0;44176.0;NICIRA, INC.;;3401 HILLVIEW AVE;PALO ALTO;CA;94304;UNITED STATES OF AMERICA;N/A;5128133194;;Y;MARONEY, JACQUELYN;AUSTIN;TX;SR. MEMBER OF TECHNICAL STAFF- SOFTWARE ENGINEERING;15-1132;SOFTWARE DEVELOPERS, APPLICATIONS;541512;1.0;0.0;1.0;0.0;0.0;0.0;0.0;Y;125266.0;Year;N/A;Other;2017;RADFORD GLOBAL TECHNOLOGY SURVEY;146450.0;0.0;Year;N;N;NA;;;PALO ALTO;SANTA CLARA;CA;94304;
I-200-17079-110659;CERTIFIED-WITHDRAWN;42814.0;42923.0;H-1B;42991.0;44086.0;KENZAN MEDIA LLC;N/A;P.O. BOX 208;SPENCERTOWN;NY;12165;UNITED STATES OF AMERICA;;9178861037;;Y;GONZALEZ, JOSIE;LOS ANGELES;CA;TECHNICAL ARCHITECT II (SOFTWARE ENGINEER);15-1132;SOFTWARE DEVELOPERS, APPLICATIONS;541511;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;90251.0;Year;Level III;OES;2016;OFLC ONLINE DATA CENTER;94000.0;120000.0;Year;N;N;NA;;;PAWTUCKET;PROVIDENCE;RI;02860;42818.0
I-200-17034-145259;CERTIFIED-WITHDRAWN;42769.0;42999.0;H-1B;42941.0;44036.0;CERNER CORPORATION;;2800 ROCKCREEK PARKWAY;NORTH KANSAS CITY;MO;64117;UNITED STATES OF AMERICA;;8162011024;;N;,;;;SOFTWARE ENGINEER;15-1132;SOFTWARE DEVELOPERS, APPLICATIONS;541512;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;66997.0;Year;Level I;OES;2016;OFLC ONLINE DATA CENTER;68000.0;0.0;Year;N;N;NA;Y;;NORTH KANSAS CITY;CLAY;MO;64117;42775.0
I-200-17163-635747;CERTIFIED;42898.0;42902.0;H-1B;42905.0;43465.0;SELECTIVA SYSTEMS INC.;;2051 JUNCTION AVE;SAN JOSE;CA;95131;UNITED STATES OF AMERICA;;4082971336;;Y;MOZAFFARIMEHR, ROUJIN;NEWARK;CA;SOFTWARE DEVELOPER;15-1132;SOFTWARE DEVELOPERS, APPLICATIONS;541511;1.0;0.0;0.0;0.0;0.0;1.0;0.0;Y;93163.0;Year;Level II;Other;2016;OFLC ONLINE DATA CENTER;93600.0;0.0;Year;Y;N;Y;;;PLAYA VISTA;LOS ANGELES;CA;90094;
I-200-17058-616043;CERTIFIED;42800.0;42804.0;H-1B;42976.0;44072.0;LINKEDIN CORPORATION;N/A;1000 WEST MAUDE AVENUE;SUNNYVALE;CA;94085;UNITED STATES OF AMERICA;N/A;6506873600;;Y;GONZALES, MARGRET ANN;SAN FRANCISCO;CA;SENIOR SOFTWARE ENGINEER;15-1132;SOFTWARE DEVELOPERS, APPLICATIONS;518112;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;136573.0;Year;Level IV;OES;2016;OFLC ONLINE DATA CENTER;136573.0;204800.0;Year;N;N;NA;;;SAN FRANCISCO;SAN FRANCISCO;CA;94105;
I-200-17135-497188;CERTIFIED;42871.0;42877.0;H-1B;42963.0;44058.0;UNIVERSITY OF ILLINOIS;;352 HENRY ADMINISTRATION BUILDING;URBANA;IL;61801;UNITED STATES OF AMERICA;;2173331920;;N;,;;;ASSISTANT PROFESSOR;25-1022;MATHEMATICAL SCIENCE TEACHERS, POSTSECONDARY;611310;1.0;0.0;0.0;0.0;0.0;1.0;0.0;Y;64933.0;Year;Level II;OES;2016;OFLC ONLINE DATA CENTER;98000.0;0.0;Year;N;N;;;;CHAMPAIGN;CHAMPAIGN COUNTY;IL;61820;
I-200-17165-354637;CERTIFIED;42901.0;42907.0;H-1B;42907.0;44002.0;DELOITTE CONSULTING LLP;;1700 MARKET STREET;PHILADELPHIA;PA;19103;UNITED STATES OF AMERICA;;2152462300;;Y;MICHAELS, REBECCA;TORONTO;;SENIOR CONSULTANT;13-1111;MANAGEMENT ANALYSTS;54161;15.0;0.0;0.0;0.0;0.0;0.0;15.0;Y;60528.0;Year;Level II;OES;2016;OFLC ONLINE DATA CENTER;60528.0;0.0;Year;N;N;NA;;;WICHITA;SEDGWICK;KS;67220;
I-200-17073-771211;CERTIFIED;42809.0;42815.0;H-1B;42979.0;44073.0;CLOUD BIG DATA TECHNOLOGIES LLC;;12200 FORD RD;DALLAS;TX;75234;UNITED STATES OF AMERICA;;2142695550;;N;,;;;SOFTWARE ENGINEER;15-1133;SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE;541511;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;74131.0;Year;Level I;OES;2016;OFLC ONLINE DATA CENTER;76000.0;0.0;Year;N;N;;Y;;DALLAS;DALLAS;TX;75234;
I-200-17178-845353;CERTIFIED;42913.0;42919.0;H-1B;43040.0;44135.0;SLK AMERICA INC.;;525 VINE STREET SUITE 2300;CINCINNATI;OH;45202;;;;;;,;;;QA ANALYST;15-1121;COMPUTER SYSTEMS ANALYSTS;541511;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;59779.0;Year;;Other;2016;OFLC ONLINE DATA CENTER;70000.0;0.0;Year;Y;N;Y;Y;;NAPERVILLE;DU PAGE;IL;60563;
I-200-17017-863805;CERTIFIED;42752.0;42758.0;H-1B;42892.0;43988.0;ERNST & YOUNG U.S. LLP;N/A;200 PLAZA DRIVE;SECAUCUS;NJ;07094;UNITED STATES OF AMERICA;;2018723003;;Y;WALSH, MARC;TORONTO;;TAX SENIOR;13-2011;ACCOUNTANTS AND AUDITORS;541211;1.0;0.0;1.0;0.0;0.0;0.0;0.0;Y;66000.0;Year;N/A;Other;2016;TOWERS WATSON:  2016 PROFESSIONAL (ADMINISTRATIVE AND SALES) COMPENSATION SURV;66000.0;0.0;Year;N;N;NA;;;MCLEAN;FAIRFAX;VA;22102;
I-200-17170-266244;CERTIFIED;42908.0;42914.0;H-1B;42917.0;44012.0;ALSTOM SIGNALING OPERATION, LLC;;2712 SOUTH DILLINGHAM RD.;GRAIN VALLEY;MO;64029;UNITED STATES OF AMERICA;;5857832000;;Y;O'BRIEN, LYNN;MCLEAN;VA;LEAD VITAL VALIDATION ENGINEER;17-2141;MECHANICAL ENGINEERS;2211;1.0;0.0;0.0;0.0;0.0;1.0;0.0;Y;79498.0;Year;Level II;OES;2016;OFLC ONLINE DATA CENTER;86000.0;115754.0;Year;N;N;NA;;;MELBOURNE;BREVARD;FL;32904;
I-200-17041-808481;CERTIFIED;42776.0;42782.0;H-1B;42804.0;43900.0;ERNST & YOUNG U.S. LLP;N/A;200 PLAZA DRIVE;SECAUCUS;NJ;07094;UNITED STATES OF AMERICA;;2018723003;;Y;WALSH, MARC;TORONTO;;ADVISORY MANAGER;13-1111;MANAGEMENT ANALYSTS;541211;1.0;0.0;0.0;0.0;0.0;1.0;0.0;Y;94682.0;Year;Level III;OES;2016;OFLC ONLINE DATA CENTER;146500.0;0.0;Year;N;N;NA;;;CHICAGO;COOK;IL;60606;
I-200-17066-517747;CERTIFIED;42801.0;42807.0;H-1B;42981.0;44076.0;HERMITAGE INFO TECH LLC;;50 CRAGWOOD RD;SOUTH PLAINFIELD;NJ;07080;UNITED STATES OF AMERICA;;7325938453;200;Y;PUNHANI, ANKUSH;NEW YORK;NY;COMPUTER SYSTEM ANALYST;15-1121;COMPUTER SYSTEMS ANALYSTS;541511;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;64147.0;Year;Level I;OES;2017;OFLC ONLINE DATA CENTER;65000.0;0.0;Year;Y;N;Y;Y;;WARRREN;SOMERSET;NJ;07059;
I-200-16362-853254;CERTIFIED;42745.0;42752.0;H-1B;42753.0;43738.0;VERAJOY CAPITAL LLC;;203 REDWOOD SHORES PKWY, SUITE 220;REDWOOD CITY;CA;94065;UNITED STATES OF AMERICA;;6505309988;;Y;SHIH, PEGGY;FREMONT;CA;BUDGET ANALYST;13-2031;BUDGET ANALYSTS;531390;1.0;0.0;0.0;0.0;0.0;0.0;1.0;Y;30.4;Hour;Level I;OES;2016;OFLC ONLINE DATA CENTER;30.4;0.0;Hour;N;N;NA;Y;;REDWOOD CITY;SAN MATEO;CA;94065;
I-200-17045-571342;CERTIFIED;42789.0;42795.0;H-1B;42970.0;44066.0;JPMORGAN CHASE & CO.;;10 S. DEARBORN STREET;CHICAGO;IL;60603;UNITED STATES OF AMERICA;N/A;3124072231;;Y;NIEVES, JENNY;NEW YORK;NY;SENIOR ANALYST, WHOLESALE CR RISK ANALYTICS;15-2031;OPERATIONS RESEARCH ANALYSTS;551112;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;55744.0;Year;Level I;OES;2016;OFLC ONLINE DATA CENTER;75000.0;0.0;Year;N;N;NA;;;NEW YORK;NEW YORK;NY;10172;
I-200-16330-726103;CERTIFIED;42803.0;42809.0;H-1B;42880.0;43975.0;PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC;N/A;4040 BOY SCOUT BLVD.;TAMPA;FL;33607;UNITED STATES OF AMERICA;N/A;8133487000;;Y;SMITH, ADAM;TORONTO;;ADVISORY ASSOCIATE;13-1111;MANAGEMENT ANALYSTS;541611;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;52998.0;Year;Level I;OES;2016;OFLC ONLINE DATA CENTER;86000.0;0.0;Year;N;N;NA;;;MELVILLE;SUFFOLK;NY;11747;
I-200-16354-922797;CERTIFIED;42723.0;42727.0;H-1B;42738.0;43832.0;TECHNOSOFT CORPORATION;;28411 NORTHWESTERN HWY SUITE 640;SOUTHFIELD;MI;48034;UNITED STATES OF AMERICA;;2486032600;;N;,;;;SOFTWARE QA ANALYST AND TESTER;15-1199;COMPUTER OCCUPATIONS, ALL OTHER;541511;1.0;0.0;0.0;0.0;0.0;1.0;0.0;Y;64147.0;Year;Level II;OES;2016;OFLC ONLINE DATA CENTER;70000.0;0.0;Year;Y;N;Y;;;SALEM;MARION;OR;97302;
I-200-17192-349282;CERTIFIED;42927.0;42933.0;H-1B;42927.0;44022.0;WIPRO LIMITED;;2 TOWER CENTER BLVD;EAST BRUNSWICK;NJ;08816;;;;;;,;;;LEAD ENGINEER;15-1199;COMPUTER OCCUPATIONS, ALL OTHER;541511;1.0;0.0;0.0;1.0;0.0;0.0;0.0;Y;65998.0;Year;;OES;2017;OFLC ONLINE DATA CENTER;65998.0;0.0;Year;Y;N;Y;N;;FARMINGTONHILLS;OAKLAND;MI;48331;
I-200-17027-628551;CERTIFIED;42762.0;42768.0;H-1B;42922.0;44018.0;SIEMENS HEALTHCARE DIAGNOSTICS INC.;;511 BENEDICT AVENUE;TARRYTOWN;NY;10591;UNITED STATES OF AMERICA;;4074965969;;Y;NELSON, TIMOTHY;MATAWAN;NJ;SOFTWARE ENGINEER,STAFF;15-1132;SOFTWARE DEVELOPERS, APPLICATIONS;33911;1.0;0.0;1.0;0.0;0.0;0.0;0.0;Y;111405.0;Year;Level III;OES;2016;OFLC ONLINE DATA CENTER;128736.54;0.0;Year;N;N;NA;;;TARRYTOWN;WESTCHESTER;NY;10591;
I-200-17080-975698;CERTIFIED;42815.0;42821.0;H-1B;42993.0;44088.0;BRISTLECONE INC.;;10 ALMADEN BLVD;SAN JOSE;CA;95113;UNITED STATES OF AMERICA;;6503864000;;Y;SCHAUFF, TRACY;TROY;MI;SENIOR MANAGER;15-2041;STATISTICIANS;541511;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;95243.0;Year;Level I;OES;2016;OFLC ONLINE DATA CENTER;95243.0;115000.0;Year;Y;N;Y;;;SAN JOSE;SANTA CLARA;CA;95113;
I-200-16306-456863;CERTIFIED;42695.0;42702.0;H-1B;42697.0;43778.0;HCL AMERICA, INC.;;330 POTRERO AVENUE;SUNNYVALE;CA;94085;UNITED STATES OF AMERICA;;4087330480;;N;,;;;SYSTEMS ANALYST - III;15-1121;COMPUTER SYSTEMS ANALYSTS;541511;1.0;0.0;0.0;0.0;0.0;1.0;0.0;Y;97843.0;Year;Level III;Other;2016;OFLC ONLINE DATA CENTER;97843.0;118000.0;Year;Y;N;Y;;;SOMERSET;SOMERSET;NJ;08873;
